Date,Measure,Monthly_Crossings,Year,Month,Month_Name
2012-12-01,Pedestrians,3940254,2012,12,December
2012-12-01,Trains,12834,2012,12,December
2013-01-01,Buses,364587,2013,1,January
2013-01-01,Cars,13670723,2013,1,January
2013-01-01,Pedestrians,3376124,2013,1,January
2013-01-01,Trains,11893,2013,1,January
2013-02-01,Buses,305119,2013,2,February
2013-02-01,Cars,12603997,2013,2,February
2013-02-01,Pedestrians,3260906,2013,2,February
2013-02-01,Trains,10922,2013,2,February
2013-03-01,Buses,435671,2013,3,March
2013-03-01,Cars,15289900,2013,3,March
2013-03-01,Pedestrians,3651423,2013,3,March
2013-03-01,Trains,15904,2013,3,March
2013-04-01,Buses,432498,2013,4,April
2013-04-01,Cars,14012807,2013,4,April
2013-04-01,Pedestrians,3379000,2013,4,April
2013-04-01,Trains,14483,2013,4,April
2013-05-01,Buses,479759,2013,5,May
2013-05-01,Cars,15238451,2013,5,May
2013-05-01,Pedestrians,3376922,2013,5,May
2013-05-01,Trains,27878,2013,5,May
2013-06-01,Buses,463074,2013,6,June
2013-06-01,Cars,15775104,2013,6,June
2013-06-01,Pedestrians,3187962,2013,6,June
2013-06-01,Trains,38925,2013,6,June
2013-07-01,Buses,578914,2013,7,July
2013-07-01,Cars,18002578,2013,7,July
2013-07-01,Pedestrians,3431314,2013,7,July
2013-07-01,Trains,46536,2013,7,July
2013-08-01,Buses,581712,2013,8,August
2013-08-01,Cars,18492245,2013,8,August
2013-08-01,Pedestrians,3566804,2013,8,August
2013-08-01,Trains,42948,2013,8,August
2013-09-01,Buses,408124,2013,9,September
2013-09-01,Cars,14888471,2013,9,September
2013-09-01,Pedestrians,3239330,2013,9,September
2013-09-01,Trains,30178,2013,9,September
2013-10-01,Buses,390620,2013,10,October
2013-10-01,Cars,15104869,2013,10,October
2013-10-01,Pedestrians,3539607,2013,10,October
2013-10-01,Trains,15911,2013,10,October
2013-11-01,Buses,361556,2013,11,November
2013-11-01,Cars,14928612,2013,11,November
2013-11-01,Pedestrians,3621041,2013,11,November
2013-11-01,Trains,12428,2013,11,November
2013-12-01,Buses,397266,2013,12,December
2013-12-01,Cars,16464253,2013,12,December
2013-12-01,Pedestrians,4002170,2013,12,December
2013-12-01,Trains,15670,2013,12,December
2014-01-01,Buses,340815,2014,1,January
2014-01-01,Cars,14171890,2014,1,January
2014-01-01,Pedestrians,3591193,2014,1,January
2014-01-01,Trains,13838,2014,1,January
2014-02-01,Buses,272539,2014,2,February
2014-02-01,Cars,12817190,2014,2,February
2014-02-01,Pedestrians,3238836,2014,2,February
2014-02-01,Trains,11969,2014,2,February
2014-03-01,Buses,358252,2014,3,March
2014-03-01,Cars,15216766,2014,3,March
2014-03-01,Pedestrians,3724785,2014,3,March
2014-03-01,Trains,14446,2014,3,March
2014-04-01,Buses,415576,2014,4,April
2014-04-01,Cars,15169335,2014,4,April
2014-04-01,Pedestrians,3498243,2014,4,April
2014-04-01,Trains,15545,2014,4,April
2014-05-01,Buses,519415,2014,5,May
2014-05-01,Cars,15874040,2014,5,May
2014-05-01,Pedestrians,3526085,2014,5,May
2014-05-01,Trains,27821,2014,5,May
2014-06-01,Buses,453209,2014,6,June
2014-06-01,Cars,15859817,2014,6,June
2014-06-01,Pedestrians,3261318,2014,6,June
2014-06-01,Trains,41271,2014,6,June
2014-07-01,Buses,560377,2014,7,July
2014-07-01,Cars,18002925,2014,7,July
2014-07-01,Pedestrians,3427681,2014,7,July
2014-07-01,Trains,42228,2014,7,July
2014-08-01,Buses,580667,2014,8,August
2014-08-01,Cars,18664724,2014,8,August
2014-08-01,Pedestrians,3503161,2014,8,August
2014-08-01,Trains,46994,2014,8,August
2014-09-01,Buses,412052,2014,9,September
2014-09-01,Cars,15137959,2014,9,September
2014-09-01,Pedestrians,3147162,2014,9,September
2014-09-01,Trains,32459,2014,9,September
2014-10-01,Buses,396465,2014,10,October
2014-10-01,Cars,15742020,2014,10,October
2014-10-01,Pedestrians,3449931,2014,10,October
2014-10-01,Trains,17660,2014,10,October
2014-11-01,Buses,347490,2014,11,November
2014-11-01,Cars,15602110,2014,11,November
2014-11-01,Pedestrians,3459104,2014,11,November
2014-11-01,Trains,13358,2014,11,November
2014-12-01,Buses,369820,2014,12,December
2014-12-01,Cars,16666479,2014,12,December
2014-12-01,Pedestrians,3835590,2014,12,December
2014-12-01,Trains,16202,2014,12,December
2015-01-01,Buses,328424,2015,1,January
2015-01-01,Cars,14750259,2015,1,January
2015-01-01,Pedestrians,3344656,2015,1,January
2015-01-01,Trains,13377,2015,1,January
2015-02-01,Buses,264600,2015,2,February
2015-02-01,Cars,13115257,2015,2,February
2015-02-01,Pedestrians,3218692,2015,2,February
2015-02-01,Trains,12702,2015,2,February
2015-03-01,Buses,338177,2015,3,March
2015-03-01,Cars,15415100,2015,3,March
2015-03-01,Pedestrians,3611768,2015,3,March
2015-03-01,Trains,15663,2015,3,March
2015-04-01,Buses,371853,2015,4,April
2015-04-01,Cars,15122034,2015,4,April
2015-04-01,Pedestrians,3365463,2015,4,April
2015-04-01,Trains,15730,2015,4,April
2015-05-01,Buses,422493,2015,5,May
2015-05-01,Cars,16403464,2015,5,May
2015-05-01,Pedestrians,3497339,2015,5,May
2015-05-01,Trains,28765,2015,5,May
2015-06-01,Buses,430570,2015,6,June
2015-06-01,Cars,16127744,2015,6,June
2015-06-01,Pedestrians,3259424,2015,6,June
2015-06-01,Trains,39679,2015,6,June
2015-07-01,Buses,543623,2015,7,July
2015-07-01,Cars,18343125,2015,7,July
2015-07-01,Pedestrians,3586427,2015,7,July
2015-07-01,Trains,46770,2015,7,July
2015-08-01,Buses,502145,2015,8,August
2015-08-01,Cars,18065218,2015,8,August
2015-08-01,Pedestrians,3446275,2015,8,August
2015-08-01,Trains,45593,2015,8,August
2015-09-01,Buses,392675,2015,9,September
2015-09-01,Cars,15223776,2015,9,September
2015-09-01,Pedestrians,3185288,2015,9,September
2015-09-01,Trains,33058,2015,9,September
2015-10-01,Buses,365136,2015,10,October
2015-10-01,Cars,15496769,2015,10,October
2015-10-01,Pedestrians,3712545,2015,10,October
2015-10-01,Trains,16774,2015,10,October
2015-11-01,Buses,300899,2015,11,November
2015-11-01,Cars,15180031,2015,11,November
2015-11-01,Pedestrians,3571446,2015,11,November
2015-11-01,Trains,12536,2015,11,November
2015-12-01,Buses,332689,2015,12,December
2015-12-01,Cars,16416928,2015,12,December
2015-12-01,Pedestrians,3825167,2015,12,December
2015-12-01,Trains,15112,2015,12,December
2016-01-01,Buses,315166,2016,1,January
2016-01-01,Cars,14839136,2016,1,January
2016-01-01,Pedestrians,3352831,2016,1,January
2016-01-01,Trains,13453,2016,1,January
2016-02-01,Buses,246708,2016,2,February
2016-02-01,Cars,13529606,2016,2,February
2016-02-01,Pedestrians,3373321,2016,2,February
2016-02-01,Trains,12753,2016,2,February
2016-03-01,Buses,331749,2016,3,March
2016-03-01,Cars,15622033,2016,3,March
2016-03-01,Pedestrians,3688415,2016,3,March
2016-03-01,Trains,16176,2016,3,March
2016-04-01,Buses,336620,2016,4,April
2016-04-01,Cars,14884451,2016,4,April
2016-04-01,Pedestrians,3403187,2016,4,April
2016-04-01,Trains,15072,2016,4,April
2016-05-01,Buses,414214,2016,5,May
2016-05-01,Cars,16129915,2016,5,May
2016-05-01,Pedestrians,3624169,2016,5,May
2016-05-01,Trains,28646,2016,5,May
2016-06-01,Buses,400619,2016,6,June
2016-06-01,Cars,15897769,2016,6,June
2016-06-01,Pedestrians,3318113,2016,6,June
2016-06-01,Trains,40976,2016,6,June
2016-07-01,Buses,509110,2016,7,July
2016-07-01,Cars,18745967,2016,7,July
2016-07-01,Pedestrians,3534116,2016,7,July
2016-07-01,Trains,48040,2016,7,July
2016-08-01,Buses,477693,2016,8,August
2016-08-01,Cars,17994596,2016,8,August
2016-08-01,Pedestrians,3555904,2016,8,August
2016-08-01,Trains,48513,2016,8,August
2016-09-01,Buses,338134,2016,9,September
2016-09-01,Cars,15612207,2016,9,September
2016-09-01,Pedestrians,3562343,2016,9,September
2016-09-01,Trains,30938,2016,9,September
2016-10-01,Buses,312988,2016,10,October
2016-10-01,Cars,15944103,2016,10,October
2016-10-01,Pedestrians,3776424,2016,10,October
2016-10-01,Trains,17433,2016,10,October
2016-11-01,Buses,264471,2016,11,November
2016-11-01,Cars,15001829,2016,11,November
2016-11-01,Pedestrians,3684877,2016,11,November
2016-11-01,Trains,13602,2016,11,November
2016-12-01,Buses,261237,2016,12,December
2016-12-01,Cars,16313043,2016,12,December
2016-12-01,Pedestrians,3757048,2016,12,December
2016-12-01,Trains,16048,2016,12,December
2017-01-01,Buses,232804,2017,1,January
2017-01-01,Cars,14854388,2017,1,January
2017-01-01,Pedestrians,3437954,2017,1,January
2017-01-01,Trains,14527,2017,1,January
2017-02-01,Buses,194714,2017,2,February
2017-02-01,Cars,13198563,2017,2,February
2017-02-01,Pedestrians,3167823,2017,2,February
2017-02-01,Trains,11461,2017,2,February
2017-03-01,Buses,232764,2017,3,March
2017-03-01,Cars,15346808,2017,3,March
2017-03-01,Pedestrians,3707590,2017,3,March
2017-03-01,Trains,14095,2017,3,March
2017-04-01,Buses,296280,2017,4,April
2017-04-01,Cars,15832410,2017,4,April
2017-04-01,Pedestrians,3607107,2017,4,April
2017-04-01,Trains,14969,2017,4,April
2017-05-01,Buses,329432,2017,5,May
2017-05-01,Cars,15995471,2017,5,May
2017-05-01,Pedestrians,3577667,2017,5,May
2017-05-01,Trains,29415,2017,5,May
2017-06-01,Buses,343686,2017,6,June
2017-06-01,Cars,16219513,2017,6,June
2017-06-01,Pedestrians,3307306,2017,6,June
2017-06-01,Trains,41043,2017,6,June
2017-07-01,Buses,441626,2017,7,July
2017-07-01,Cars,19042965,2017,7,July
2017-07-01,Pedestrians,3575550,2017,7,July
2017-07-01,Trains,46116,2017,7,July
2017-08-01,Buses,420245,2017,8,August
2017-08-01,Cars,18524357,2017,8,August
2017-08-01,Pedestrians,3558096,2017,8,August
2017-08-01,Trains,47396,2017,8,August
2017-09-01,Buses,311114,2017,9,September
2017-09-01,Cars,16088095,2017,9,September
2017-09-01,Pedestrians,3326022,2017,9,September
2017-09-01,Trains,30215,2017,9,September
2017-10-01,Buses,295359,2017,10,October
2017-10-01,Cars,16251248,2017,10,October
2017-10-01,Pedestrians,3807339,2017,10,October
2017-10-01,Trains,17239,2017,10,October
2017-11-01,Buses,244248,2017,11,November
2017-11-01,Cars,15558475,2017,11,November
2017-11-01,Pedestrians,3866815,2017,11,November
2017-11-01,Trains,14475,2017,11,November
2017-12-01,Buses,254497,2017,12,December
2017-12-01,Cars,16857340,2017,12,December
2017-12-01,Pedestrians,4101568,2017,12,December
2017-12-01,Trains,14319,2017,12,December
2018-01-01,Buses,236135,2018,1,January
2018-01-01,Cars,15267652,2018,1,January
2018-01-01,Pedestrians,3744556,2018,1,January
2018-01-01,Trains,11644,2018,1,January
2018-02-01,Buses,191977,2018,2,February
2018-02-01,Cars,13910510,2018,2,February
2018-02-01,Pedestrians,3539131,2018,2,February
2018-02-01,Trains,9232,2018,2,February
2018-03-01,Buses,262560,2018,3,March
2018-03-01,Cars,16753937,2018,3,March
2018-03-01,Pedestrians,4198178,2018,3,March
2018-03-01,Trains,13714,2018,3,March
2018-04-01,Buses,239285,2018,4,April
2018-04-01,Cars,15872089,2018,4,April
2018-04-01,Pedestrians,3883215,2018,4,April
2018-04-01,Trains,13446,2018,4,April
2018-05-01,Buses,306209,2018,5,May
2018-05-01,Cars,16791169,2018,5,May
2018-05-01,Pedestrians,3895360,2018,5,May
2018-05-01,Trains,27490,2018,5,May
2018-06-01,Buses,310507,2018,6,June
2018-06-01,Cars,16807217,2018,6,June
2018-06-01,Pedestrians,3620173,2018,6,June
2018-06-01,Trains,44468,2018,6,June
2018-07-01,Buses,480230,2018,7,July
2018-07-01,Cars,18818831,2018,7,July
2018-07-01,Pedestrians,3996851,2018,7,July
2018-07-01,Trains,49014,2018,7,July
2018-08-01,Buses,458659,2018,8,August
2018-08-01,Cars,18705508,2018,8,August
2018-08-01,Pedestrians,3934833,2018,8,August
2018-08-01,Trains,56511,2018,8,August
2018-09-01,Buses,340770,2018,9,September
2018-09-01,Cars,16199225,2018,9,September
2018-09-01,Pedestrians,3578550,2018,9,September
2018-09-01,Trains,30229,2018,9,September
2018-10-01,Buses,297462,2018,10,October
2018-10-01,Cars,16046313,2018,10,October
2018-10-01,Pedestrians,3947964,2018,10,October
2018-10-01,Trains,17560,2018,10,October
2018-11-01,Buses,256526,2018,11,November
2018-11-01,Cars,14912952,2018,11,November
2018-11-01,Pedestrians,3981241,2018,11,November
2018-11-01,Trains,12737,2018,11,November
2018-12-01,Buses,253580,2018,12,December
2018-12-01,Cars,16266699,2018,12,December
2018-12-01,Pedestrians,4340119,2018,12,December
2018-12-01,Trains,13708,2018,12,December
2019-01-01,Buses,269981,2019,1,January
2019-01-01,Cars,14789547,2019,1,January
2019-01-01,Pedestrians,3908833,2019,1,January
2019-01-01,Trains,13749,2019,1,January
2019-02-01,Buses,201409,2019,2,February
2019-02-01,Cars,13072619,2019,2,February
2019-02-01,Pedestrians,3428115,2019,2,February
2019-02-01,Trains,10093,2019,2,February
2019-03-01,Buses,266652,2019,3,March
2019-03-01,Cars,15633172,2019,3,March
2019-03-01,Pedestrians,4247273,2019,3,March
2019-03-01,Trains,14172,2019,3,March
2019-04-01,Buses,315854,2019,4,April
2019-04-01,Cars,14313780,2019,4,April
2019-04-01,Pedestrians,4288007,2019,4,April
2019-04-01,Trains,13960,2019,4,April
2019-05-01,Buses,362659,2019,5,May
2019-05-01,Cars,15370562,2019,5,May
2019-05-01,Pedestrians,4195071,2019,5,May
2019-05-01,Trains,30996,2019,5,May
2019-06-01,Buses,378828,2019,6,June
2019-06-01,Cars,16997847,2019,6,June
2019-06-01,Pedestrians,3998559,2019,6,June
2019-06-01,Trains,44945,2019,6,June
2019-07-01,Buses,466574,2019,7,July
2019-07-01,Cars,17694674,2019,7,July
2019-07-01,Pedestrians,4431387,2019,7,July
2019-07-01,Trains,49925,2019,7,July
2019-08-01,Buses,480679,2019,8,August
2019-08-01,Cars,18039434,2019,8,August
2019-08-01,Pedestrians,4215228,2019,8,August
2019-08-01,Trains,45507,2019,8,August
2019-09-01,Buses,320652,2019,9,September
2019-09-01,Cars,15475398,2019,9,September
2019-09-01,Pedestrians,4041611,2019,9,September
2019-09-01,Trains,27433,2019,9,September
2019-10-01,Buses,292540,2019,10,October
2019-10-01,Cars,15485871,2019,10,October
2019-10-01,Pedestrians,4187468,2019,10,October
2019-10-01,Trains,17293,2019,10,October
2019-11-01,Buses,240599,2019,11,November
2019-11-01,Cars,14880277,2019,11,November
2019-11-01,Pedestrians,4203829,2019,11,November
2019-11-01,Trains,11616,2019,11,November
2019-12-01,Buses,270014,2019,12,December
2019-12-01,Cars,16313451,2019,12,December
2019-12-01,Pedestrians,4553499,2019,12,December
2019-12-01,Trains,14425,2019,12,December
2020-01-01,Buses,252955,2020,1,January
2020-01-01,Cars,14200143,2020,1,January
2020-01-01,Pedestrians,4110023,2020,1,January
2020-01-01,Trains,11309,2020,1,January
2020-02-01,Buses,215149,2020,2,February
2020-02-01,Cars,13364044,2020,2,February
2020-02-01,Pedestrians,3756049,2020,2,February
2020-02-01,Trains,8803,2020,2,February
2020-03-01,Buses,148463,2020,3,March
2020-03-01,Cars,9696919,2020,3,March
2020-03-01,Pedestrians,2811630,2020,3,March
2020-03-01,Trains,7157,2020,3,March
2020-04-01,Buses,34517,2020,4,April
2020-04-01,Cars,3729523,2020,4,April
2020-04-01,Pedestrians,917356,2020,4,April
2020-04-01,Trains,4403,2020,4,April
2020-05-01,Buses,49144,2020,5,May
2020-05-01,Cars,5189351,2020,5,May
2020-05-01,Pedestrians,1359560,2020,5,May
2020-05-01,Trains,3452,2020,5,May
2020-06-01,Buses,52949,2020,6,June
2020-06-01,Cars,5890281,2020,6,June
2020-06-01,Pedestrians,1490293,2020,6,June
2020-06-01,Trains,3596,2020,6,June
2020-07-01,Buses,60817,2020,7,July
2020-07-01,Cars,6006265,2020,7,July
2020-07-01,Pedestrians,1620091,2020,7,July
2020-07-01,Trains,3836,2020,7,July
2020-08-01,Buses,80271,2020,8,August
2020-08-01,Cars,6334781,2020,8,August
2020-08-01,Pedestrians,1694285,2020,8,August
2020-08-01,Trains,4433,2020,8,August
2020-09-01,Buses,68079,2020,9,September
2020-09-01,Cars,6034713,2020,9,September
2020-09-01,Pedestrians,1780887,2020,9,September
2020-09-01,Trains,4320,2020,9,September
2020-10-01,Buses,68634,2020,10,October
2020-10-01,Cars,6878173,2020,10,October
2020-10-01,Pedestrians,1893265,2020,10,October
2020-10-01,Trains,3557,2020,10,October
2020-11-01,Buses,65291,2020,11,November
2020-11-01,Cars,6565915,2020,11,November
2020-11-01,Pedestrians,1819303,2020,11,November
2020-11-01,Trains,4645,2020,11,November
2020-12-01,Buses,57107,2020,12,December
2020-12-01,Cars,6757172,2020,12,December
2020-12-01,Pedestrians,1793304,2020,12,December
2020-12-01,Trains,4400,2020,12,December
2021-01-01,Buses,99134,2021,1,January
2021-01-01,Cars,7115733,2021,1,January
2021-01-01,Pedestrians,1879340,2021,1,January
2021-01-01,Trains,4766,2021,1,January
2021-02-01,Buses,59705,2021,2,February
2021-02-01,Cars,6422177,2021,2,February
2021-02-01,Pedestrians,1737621,2021,2,February
2021-02-01,Trains,4643,2021,2,February
2021-03-01,Buses,98459,2021,3,March
2021-03-01,Cars,7861511,2021,3,March
2021-03-01,Pedestrians,2305216,2021,3,March
2021-03-01,Trains,4089,2021,3,March
2021-04-01,Buses,130637,2021,4,April
2021-04-01,Cars,7784314,2021,4,April
2021-04-01,Pedestrians,2220314,2021,4,April
2021-04-01,Trains,4218,2021,4,April
2021-05-01,Buses,100712,2021,5,May
2021-05-01,Cars,8236335,2021,5,May
2021-05-01,Pedestrians,2294348,2021,5,May
2021-05-01,Trains,6629,2021,5,May
2021-06-01,Buses,113276,2021,6,June
2021-06-01,Cars,8311955,2021,6,June
2021-06-01,Pedestrians,2181126,2021,6,June
2021-06-01,Trains,12708,2021,6,June
2021-07-01,Buses,158281,2021,7,July
2021-07-01,Cars,8670322,2021,7,July
2021-07-01,Pedestrians,2055346,2021,7,July
2021-07-01,Trains,4454,2021,7,July
2021-08-01,Buses,146081,2021,8,August
2021-08-01,Cars,9074934,2021,8,August
2021-08-01,Pedestrians,2244621,2021,8,August
2021-08-01,Trains,3395,2021,8,August
2021-09-01,Buses,91399,2021,9,September
2021-09-01,Cars,8661127,2021,9,September
2021-09-01,Pedestrians,2302772,2021,9,September
2021-09-01,Trains,4339,2021,9,September
2021-10-01,Buses,99209,2021,10,October
2021-10-01,Cars,9111466,2021,10,October
2021-10-01,Pedestrians,2397613,2021,10,October
2021-10-01,Trains,5627,2021,10,October
2021-11-01,Buses,131757,2021,11,November
2021-11-01,Cars,9912480,2021,11,November
2021-11-01,Pedestrians,3196831,2021,11,November
2021-11-01,Trains,4056,2021,11,November
2021-12-01,Buses,156687,2021,12,December
2021-12-01,Cars,11789200,2021,12,December
2021-12-01,Pedestrians,3156981,2021,12,December
2021-12-01,Trains,5759,2021,12,December
2022-01-01,Buses,175998,2022,1,January
2022-01-01,Cars,10630817,2022,1,January
2022-01-01,Pedestrians,2799764,2022,1,January
2022-01-01,Trains,3873,2022,1,January
2022-02-01,Buses,135578,2022,2,February
2022-02-01,Cars,9998309,2022,2,February
2022-02-01,Pedestrians,2708730,2022,2,February
2022-02-01,Trains,3461,2022,2,February
2022-03-01,Buses,193625,2022,3,March
2022-03-01,Cars,11675435,2022,3,March
2022-03-01,Pedestrians,3119709,2022,3,March
2022-03-01,Trains,3893,2022,3,March
2022-04-01,Buses,215238,2022,4,April
2022-04-01,Cars,12461427,2022,4,April
2022-04-01,Pedestrians,3256438,2022,4,April
2022-04-01,Trains,3966,2022,4,April
2022-05-01,Buses,157670,2022,5,May
2022-05-01,Cars,13105412,2022,5,May
2022-05-01,Pedestrians,3106320,2022,5,May
2022-05-01,Trains,3438,2022,5,May
2022-06-01,Buses,136991,2022,6,June
2022-06-01,Cars,12984888,2022,6,June
2022-06-01,Pedestrians,2862225,2022,6,June
2022-06-01,Trains,3873,2022,6,June
2022-07-01,Buses,275496,2022,7,July
2022-07-01,Cars,14855649,2022,7,July
2022-07-01,Pedestrians,3130643,2022,7,July
2022-07-01,Trains,4182,2022,7,July
2022-08-01,Buses,270174,2022,8,August
2022-08-01,Cars,14433642,2022,8,August
2022-08-01,Pedestrians,2971709,2022,8,August
2022-08-01,Trains,5273,2022,8,August
2022-09-01,Buses,194759,2022,9,September
2022-09-01,Cars,13292112,2022,9,September
2022-09-01,Pedestrians,2904255,2022,9,September
2022-09-01,Trains,4549,2022,9,September
2022-10-01,Buses,183540,2022,10,October
2022-10-01,Cars,14239228,2022,10,October
2022-10-01,Pedestrians,2675159,2022,10,October
2022-10-01,Trains,4418,2022,10,October
2022-11-01,Buses,183321,2022,11,November
2022-11-01,Cars,13452060,2022,11,November
2022-11-01,Pedestrians,3170818,2022,11,November
2022-11-01,Trains,4410,2022,11,November
2022-12-01,Buses,191395,2022,12,December
2022-12-01,Cars,14237133,2022,12,December
2022-12-01,Pedestrians,3365541,2022,12,December
2022-12-01,Trains,3888,2022,12,December
2023-01-01,Buses,245458,2023,1,January
2023-01-01,Cars,13486072,2023,1,January
2023-01-01,Pedestrians,3158122,2023,1,January
2023-01-01,Trains,4206,2023,1,January
2023-02-01,Buses,156399,2023,2,February
2023-02-01,Cars,12293690,2023,2,February
2023-02-01,Pedestrians,2764567,2023,2,February
2023-02-01,Trains,3725,2023,2,February
2023-03-01,Buses,299538,2023,3,March
2023-03-01,Cars,14047289,2023,3,March
2023-03-01,Pedestrians,3294906,2023,3,March
2023-03-01,Trains,3967,2023,3,March
2023-04-01,Buses,235949,2023,4,April
2023-04-01,Cars,14302933,2023,4,April
2023-04-01,Pedestrians,3316326,2023,4,April
2023-04-01,Trains,16441,2023,4,April
2023-05-01,Buses,613989,2023,5,May
2023-05-01,Cars,14503559,2023,5,May
2023-05-01,Pedestrians,3352235,2023,5,May
2023-05-01,Trains,36997,2023,5,May
2023-06-01,Buses,256696,2023,6,June
2023-06-01,Cars,14665192,2023,6,June
2023-06-01,Pedestrians,3163293,2023,6,June
2023-06-01,Trains,36315,2023,6,June
2023-07-01,Buses,350741,2023,7,July
2023-07-01,Cars,17045159,2023,7,July
2023-07-01,Pedestrians,3437725,2023,7,July
2023-07-01,Trains,24895,2023,7,July
2023-08-01,Buses,335327,2023,8,August
2023-08-01,Cars,16685213,2023,8,August
2023-08-01,Pedestrians,3312797,2023,8,August
2023-08-01,Trains,45370,2023,8,August
2023-09-01,Buses,268672,2023,9,September
2023-09-01,Cars,14544365,2023,9,September
2023-09-01,Pedestrians,3178367,2023,9,September
2023-09-01,Trains,28030,2023,9,September
2023-10-01,Buses,194020,2023,10,October
2023-10-01,Cars,14700428,2023,10,October
2023-10-01,Pedestrians,3217446,2023,10,October
2023-10-01,Trains,18204,2023,10,October
2023-11-01,Buses,197805,2023,11,November
2023-11-01,Cars,14286168,2023,11,November
2023-11-01,Pedestrians,3602831,2023,11,November
2023-11-01,Trains,6714,2023,11,November
2023-12-01,Buses,257473,2023,12,December
2023-12-01,Cars,14986566,2023,12,December
2023-12-01,Pedestrians,3839019,2023,12,December
2023-12-01,Trains,26007,2023,12,December
2024-01-01,Buses,198052,2024,1,January
2024-01-01,Cars,13695051,2024,1,January
2024-01-01,Pedestrians,2078103,2024,1,January
2024-01-01,Trains,40767,2024,1,January
2024-02-01,Buses,176069,2024,2,February
2024-02-01,Cars,13133500,2024,2,February
2024-02-01,Pedestrians,3270197,2024,2,February
2024-02-01,Trains,6269,2024,2,February
2024-03-01,Buses,229490,2024,3,March
2024-03-01,Cars,15158027,2024,3,March
2024-03-01,Pedestrians,3513634,2024,3,March
2024-03-01,Trains,7545,2024,3,March
2024-04-01,Buses,244002,2024,4,April
2024-04-01,Cars,14438307,2024,4,April
2024-04-01,Pedestrians,3450942,2024,4,April
2024-04-01,Trains,7462,2024,4,April
2024-05-01,Buses,307470,2024,5,May
2024-05-01,Cars,15284605,2024,5,May
2024-05-01,Pedestrians,3543073,2024,5,May
2024-05-01,Trains,36832,2024,5,May
2024-06-01,Buses,305763,2024,6,June
2024-06-01,Cars,15457524,2024,6,June
2024-06-01,Pedestrians,3248149,2024,6,June
2024-06-01,Trains,42508,2024,6,June
2024-07-01,Buses,384632,2024,7,July
2024-07-01,Cars,17109259,2024,7,July
2024-07-01,Pedestrians,3556580,2024,7,July
2024-07-01,Trains,48948,2024,7,July
2024-08-01,Buses,353711,2024,8,August
2024-08-01,Cars,17445412,2024,8,August
2024-08-01,Pedestrians,3382106,2024,8,August
2024-08-01,Trains,42220,2024,8,August
2024-09-01,Buses,270599,2024,9,September
2024-09-01,Cars,15193070,2024,9,September
2024-09-01,Pedestrians,3657847,2024,9,September
2024-09-01,Trains,35610,2024,9,September
2024-10-01,Buses,235668,2024,10,October
2024-10-01,Cars,15407512,2024,10,October
2024-10-01,Pedestrians,3602252,2024,10,October
2024-10-01,Trains,23112,2024,10,October
2024-11-01,Buses,227805,2024,11,November
2024-11-01,Cars,14850449,2024,11,November
2024-11-01,Pedestrians,3667623,2024,11,November
2024-11-01,Trains,13621,2024,11,November
2024-12-01,Buses,355705,2024,12,December
2024-12-01,Cars,15960295,2024,12,December
2024-12-01,Pedestrians,4065970,2024,12,December
2024-12-01,Trains,14433,2024,12,December
2025-01-01,Buses,245518,2025,1,January
2025-01-01,Cars,14117878,2025,1,January
2025-01-01,Pedestrians,3485171,2025,1,January
2025-01-01,Trains,11431,2025,1,January
2025-02-01,Buses,182564,2025,2,February
2025-02-01,Cars,12243103,2025,2,February
2025-02-01,Pedestrians,3139801,2025,2,February
2025-02-01,Trains,11046,2025,2,February
2025-03-01,Buses,208996,2025,3,March
2025-03-01,Cars,13733978,2025,3,March
2025-03-01,Pedestrians,3261908,2025,3,March
2025-03-01,Trains,14035,2025,3,March
2025-04-01,Buses,240765,2025,4,April
2025-04-01,Cars,13526448,2025,4,April
2025-04-01,Pedestrians,3632687,2025,4,April
2025-04-01,Trains,18867,2025,4,April
2025-05-01,Buses,265631,2025,5,May
2025-05-01,Cars,14153636,2025,5,May
2025-05-01,Pedestrians,3653849,2025,5,May
2025-05-01,Trains,34480,2025,5,May
